,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25311,43,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,998,1,-1,0,unknown,1
25312,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,1871,1,-1,0,unknown,1
25313,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,22,195,2,failure,0
25314,39,blue-collar,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,other,0
25315,38,admin.,married,secondary,no,3676,yes,no,cellular,15,jul,415,2,342,1,other,0
25316,47,admin.,married,secondary,no,3676,no,no,cellular,1,feb,415,2,342,1,other,0
25317,24,services,single,primary,no,474,no,no,cellular,30,jul,551,1,-1,0,unknown,0
25318,24,student,single,primary,no,474,no,no,unknown,7,apr,551,1,-1,0,unknown,0
25319,47,housemaid,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,0
25320,60,self-employed,married,tertiary,no,10861,no,no,cellular,14,nov,98,1,91,55,failure,0
25321,64,unemployed,divorced,unknown,no,588,no,yes,cellular,8,mar,409,1,-1,0,unknown,0
25322,64,unemployed,divorced,secondary,no,588,no,no,cellular,8,jul,409,1,-1,5,unknown,0
25323,22,blue-collar,single,tertiary,no,691,yes,no,cellular,30,nov,260,5,103,1,success,0
25324,22,student,single,tertiary,no,691,yes,no,cellular,30,nov,260,5,274,1,success,0
25325,38,services,married,unknown,no,6360,no,no,unknown,20,apr,1409,2,-1,0,unknown,0
25326,71,services,divorced,secondary,no,6360,no,no,unknown,20,jun,1409,2,-1,0,unknown,0
25327,42,technician,married,secondary,no,4945,yes,no,telephone,13,mar,311,2,-1,0,unknown,0
25328,42,technician,married,unknown,no,4945,yes,no,cellular,2,jul,311,2,-1,0,unknown,0
25329,75,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,failure,0
25330,62,self-employed,divorced,secondary,no,6,yes,no,cellular,13,apr,103,1,182,3,unknown,0
25331,46,unknown,single,unknown,no,677,no,no,unknown,13,nov,722,1,83,0,unknown,1
25332,46,unknown,single,unknown,no,677,no,no,unknown,13,oct,722,1,-1,0,unknown,1
25333,60,management,married,unknown,no,264,no,no,cellular,31,feb,265,1,-1,0,unknown,0
25334,60,management,married,unknown,no,264,yes,no,telephone,1,feb,265,1,-1,0,unknown,0
25335,53,technician,divorced,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,7,unknown,0
25336,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,604,2,-1,0,unknown,0
25337,25,student,single,unknown,no,154,no,no,cellular,2,sep,75,1,183,3,success,0
25338,25,student,single,secondary,no,75906,no,no,unknown,2,sep,382,1,183,3,success,0
25339,57,retired,married,primary,no,9367,no,no,cellular,11,feb,163,1,90,6,failure,0
25340,57,retired,married,primary,no,9367,no,no,cellular,11,feb,65,1,90,6,success,0
25341,60,housemaid,married,secondary,no,5,no,no,cellular,14,sep,433,2,-1,0,unknown,1
25342,60,housemaid,single,secondary,no,5,no,no,cellular,14,aug,953,5,-1,0,unknown,1
25343,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,1126,1,-1,0,unknown,1
25344,26,blue-collar,divorced,primary,no,230,yes,no,unknown,28,may,1311,1,-1,0,unknown,1
25345,48,services,married,secondary,no,300,no,no,cellular,14,aug,944,4,78,0,unknown,1
25346,48,services,married,secondary,no,300,no,no,cellular,14,aug,1182,4,-1,0,unknown,1
25347,21,blue-collar,married,primary,no,55920,yes,yes,unknown,15,may,409,1,361,3,failure,0
25348,21,blue-collar,married,unknown,no,-172,yes,yes,unknown,15,may,409,1,361,3,failure,0
25349,29,retired,divorced,tertiary,no,438,no,no,unknown,23,feb,279,1,-1,0,unknown,0
25350,72,retired,divorced,tertiary,no,438,no,no,unknown,7,feb,279,1,-1,0,unknown,0
25351,46,management,married,tertiary,no,2466,no,no,telephone,1,sep,216,3,370,1,failure,0
25352,46,management,married,unknown,no,2466,no,no,telephone,21,apr,216,3,260,1,failure,0
25353,36,admin.,single,secondary,no,0,yes,yes,cellular,16,may,632,1,-1,0,unknown,1
25354,36,admin.,single,secondary,no,0,yes,no,unknown,16,may,1576,1,-1,0,unknown,1
25355,39,unemployed,divorced,tertiary,no,-7055,yes,no,cellular,20,nov,931,4,-1,0,unknown,0
25356,39,unemployed,married,tertiary,no,7,yes,no,cellular,20,nov,931,4,-1,26,unknown,0
25357,32,services,single,unknown,no,2378,yes,no,cellular,17,nov,1132,2,420,0,unknown,0
25358,32,services,married,unknown,no,2378,no,no,cellular,17,nov,637,2,-1,0,unknown,0
25359,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,1580,1,-1,0,unknown,0
25360,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,1132,1,-1,0,unknown,0
25361,32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,14,-1,0,unknown,0
25362,32,management,single,tertiary,yes,3,yes,no,cellular,13,oct,568,1,-1,0,unknown,0
25363,26,blue-collar,married,secondary,no,67921,yes,no,cellular,18,may,599,2,-1,0,unknown,1
25364,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,900,2,-1,0,unknown,1
25365,39,technician,divorced,secondary,no,385,yes,no,cellular,13,nov,242,1,48,2,failure,0
25366,39,student,divorced,secondary,no,385,no,no,cellular,13,oct,242,16,48,2,failure,0
25367,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1012,1,148,5,other,1
25368,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1946,1,148,5,other,1
25369,33,management,married,tertiary,no,584,yes,no,cellular,7,aug,770,9,-1,0,unknown,1
25370,33,management,married,tertiary,no,584,yes,no,cellular,14,aug,1020,3,-1,0,unknown,1
25371,21,admin.,single,secondary,no,507,yes,no,cellular,15,may,237,1,367,3,failure,0
25372,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,122,18,367,3,failure,0
25373,50,entrepreneur,married,tertiary,no,230,no,no,telephone,26,jul,391,4,-1,0,unknown,0
25374,50,technician,married,tertiary,no,230,no,no,telephone,30,jul,786,4,-1,0,unknown,0
25375,29,retired,married,secondary,no,7863,yes,no,cellular,14,may,439,1,-1,0,unknown,0
