,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
28475,24,student,single,unknown,no,3298,yes,no,unknown,28,may,1180,1,119,0,unknown,1
28476,30,services,married,secondary,no,253,yes,no,cellular,5,mar,1735,2,-1,0,unknown,1
28477,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,1492,1,-1,0,unknown,1
28478,58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,35,95,1,failure,0
28479,61,technician,married,secondary,no,0,yes,no,cellular,30,jul,1105,3,-1,0,unknown,1
28480,54,retired,married,primary,no,2304,no,no,telephone,5,may,510,31,-1,0,unknown,0
28481,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,730,3,177,1,failure,1
28482,32,management,single,tertiary,no,574,yes,no,cellular,20,nov,427,1,854,2,failure,1
28483,45,blue-collar,married,secondary,no,149,yes,no,cellular,13,apr,507,3,349,1,other,0
28484,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,880,3,-1,0,unknown,1
28485,60,housemaid,married,primary,no,0,no,no,unknown,12,apr,138,1,-1,0,unknown,1
28486,54,management,married,secondary,no,8295,no,no,cellular,2,oct,849,2,119,1,unknown,0
28487,27,services,single,secondary,no,118,yes,yes,cellular,12,may,741,1,-1,0,unknown,1
28488,52,technician,married,secondary,no,2001,yes,no,cellular,27,may,1132,4,-1,0,unknown,1
28489,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,160,2,-1,0,unknown,0
28490,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,1491,5,-1,0,unknown,1
28491,53,management,divorced,unknown,no,2240,yes,no,cellular,2,jun,63,2,385,1,success,0
28492,36,services,single,secondary,no,2409,yes,yes,telephone,11,sep,338,2,119,0,unknown,0
28493,63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,1,238,1,failure,0
28494,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,1332,3,363,2,failure,1
28495,53,retired,married,secondary,no,6095,yes,yes,cellular,10,may,926,5,-1,0,unknown,1
28496,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,38,29,-1,0,unknown,0
28497,55,management,divorced,primary,no,2037,no,no,cellular,2,nov,209,2,273,1,unknown,0
28498,22,services,single,secondary,no,64,no,no,cellular,4,jun,112,19,-1,0,unknown,0
28499,33,blue-collar,married,primary,no,-195,yes,no,unknown,20,sep,1309,1,-1,0,unknown,1
28500,35,blue-collar,married,primary,no,7636,yes,no,unknown,20,may,1334,1,-1,0,unknown,0
28501,36,technician,single,secondary,no,23,yes,no,cellular,18,may,1333,2,333,2,failure,1
28502,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,927,9,-1,0,unknown,1
28503,51,blue-collar,married,primary,no,354,yes,no,cellular,14,dec,276,2,344,1,success,1
28504,57,unknown,single,unknown,no,106,no,no,cellular,12,may,836,4,-1,0,unknown,1
28505,34,self-employed,single,secondary,no,296,no,no,unknown,27,aug,609,13,229,0,unknown,0
28506,35,services,married,secondary,no,2918,yes,yes,cellular,16,jul,63,2,407,3,success,0
28507,42,services,married,secondary,no,146,no,yes,cellular,8,may,670,4,346,1,failure,0
28508,32,technician,married,secondary,no,765,yes,yes,cellular,14,apr,753,2,-1,0,unknown,0
28509,46,services,married,primary,no,437,yes,no,cellular,13,may,460,3,-1,0,unknown,0
28510,33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,659,2,776,4,other,1
28511,48,management,married,tertiary,no,2960,no,no,unknown,5,jun,1361,1,-1,0,unknown,0
28512,30,blue-collar,single,tertiary,no,29,yes,no,cellular,12,may,1917,1,-1,0,unknown,1
28513,41,services,married,secondary,no,6618,yes,no,cellular,4,jan,742,1,-1,0,unknown,1
28514,29,unemployed,single,secondary,no,21386,no,no,cellular,23,sep,427,1,603,6,failure,0
28515,46,admin.,divorced,unknown,no,2087,yes,no,cellular,20,nov,768,3,-1,0,unknown,0
28516,26,management,single,tertiary,no,55108,no,no,cellular,23,feb,176,1,-1,0,other,1
28517,55,management,married,tertiary,no,-375,no,no,unknown,30,jul,814,2,-1,0,other,0
28518,41,blue-collar,married,secondary,no,440,no,no,cellular,5,may,523,1,334,2,success,1
28519,34,technician,married,secondary,no,0,no,no,cellular,26,aug,1347,4,-1,0,unknown,1
28520,30,technician,married,secondary,no,-280,yes,no,cellular,25,jul,1516,2,-1,0,unknown,1
28521,35,management,single,tertiary,no,561,yes,no,cellular,12,may,1161,3,-1,0,unknown,1
28522,34,services,married,secondary,no,1337,no,no,cellular,12,aug,255,2,104,0,other,0
28523,44,admin.,married,tertiary,no,1588,yes,no,telephone,3,jun,2053,15,-1,0,unknown,1
28524,46,services,married,unknown,no,312,no,no,cellular,27,aug,799,4,-1,0,unknown,1
28525,37,admin.,single,secondary,no,0,yes,no,cellular,8,jun,107,1,-1,0,unknown,0
28526,57,services,single,secondary,no,419,yes,no,cellular,12,may,1571,3,-1,0,unknown,1
28527,84,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,574,7,-1,0,unknown,1
28528,53,technician,married,primary,no,6181,no,no,cellular,14,aug,130,2,209,3,other,0
28529,33,blue-collar,single,secondary,no,687,yes,no,unknown,9,may,776,1,-1,12,unknown,0
28530,44,unemployed,single,primary,yes,-4,no,yes,telephone,30,jul,4,2,-1,0,unknown,0
28531,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,1224,4,-1,0,unknown,1
28532,55,admin.,married,primary,no,0,yes,no,cellular,9,aug,1727,4,-1,0,unknown,1
28533,41,admin.,married,tertiary,no,1287,no,no,unknown,16,mar,286,1,-1,0,failure,1
28534,70,admin.,married,secondary,no,4012,no,yes,cellular,28,jan,996,1,265,4,failure,0
28535,41,student,married,tertiary,no,1391,no,no,cellular,5,aug,1451,1,-1,0,unknown,1
28536,33,blue-collar,married,primary,no,-191,yes,yes,unknown,9,jul,1290,35,-1,0,unknown,0
28537,38,technician,divorced,secondary,no,1803,no,yes,cellular,17,jul,172,1,70,0,success,1
28538,72,technician,single,tertiary,no,118,yes,no,cellular,5,apr,280,1,-1,0,unknown,0
28539,65,unemployed,married,secondary,no,3195,no,yes,telephone,2,mar,385,1,-1,0,unknown,0
28540,30,technician,single,tertiary,no,849,no,no,cellular,28,jun,829,4,-1,0,unknown,1
28541,40,unemployed,single,tertiary,no,7968,yes,no,cellular,2,nov,263,2,180,2,success,0
28542,57,technician,divorced,tertiary,no,126,no,no,telephone,4,jul,166,2,-1,0,unknown,0
28543,30,technician,single,secondary,no,1352,yes,no,cellular,13,may,1359,22,-1,0,unknown,1
28544,57,admin.,single,secondary,no,2223,no,no,telephone,12,aug,1064,16,-1,0,unknown,0
28545,33,admin.,single,primary,no,315,yes,yes,cellular,14,may,175,3,-1,0,unknown,0
28546,35,blue-collar,single,unknown,no,484,no,no,cellular,8,feb,344,1,182,3,failure,0
28547,45,services,married,unknown,no,191,no,yes,unknown,6,jun,1092,2,-1,0,unknown,1
28548,29,technician,married,secondary,no,1599,yes,no,cellular,8,may,944,1,-1,14,unknown,0
28549,27,admin.,single,tertiary,no,662,no,no,cellular,30,apr,507,2,-1,0,unknown,1
28550,49,services,married,secondary,no,66,yes,yes,cellular,21,nov,1007,4,-1,0,unknown,1
28551,23,technician,single,secondary,no,938,no,no,unknown,3,nov,358,1,-1,0,unknown,0
28552,60,blue-collar,married,primary,no,864,no,no,telephone,6,aug,1600,4,-1,0,unknown,1
28553,72,blue-collar,married,secondary,no,203,no,no,cellular,2,jul,342,2,-1,0,unknown,0
28554,54,management,single,tertiary,no,4393,yes,no,unknown,16,may,1110,27,-1,0,unknown,0
28555,38,management,single,tertiary,no,3141,yes,no,cellular,9,nov,347,29,189,2,success,0
28556,41,blue-collar,married,secondary,no,1539,yes,no,cellular,21,feb,996,6,130,3,failure,0
28557,35,management,single,secondary,no,1825,yes,no,unknown,2,jun,1554,1,-1,0,unknown,1
28558,44,blue-collar,married,primary,no,68103,yes,no,cellular,15,may,1871,1,366,4,failure,0
28559,53,management,divorced,tertiary,no,53209,no,yes,telephone,22,dec,119,1,-1,0,unknown,0
28560,51,retired,married,primary,no,1495,no,no,telephone,1,jul,1946,4,-1,16,unknown,0
28561,53,management,married,tertiary,no,618,no,no,cellular,11,aug,800,2,-1,0,unknown,1
28562,51,housemaid,divorced,secondary,no,1613,no,no,unknown,4,aug,870,1,-1,0,unknown,0
28563,38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,jul,784,3,94,2,failure,0
28564,36,entrepreneur,married,tertiary,no,280,yes,no,cellular,7,may,1068,2,351,1,failure,0
28565,41,blue-collar,married,primary,no,143,no,yes,unknown,26,jun,659,2,-1,0,unknown,0
28566,63,student,married,secondary,no,4752,no,no,cellular,2,oct,233,2,-1,0,unknown,0
28567,29,blue-collar,single,secondary,no,415,yes,yes,cellular,28,jan,898,1,-1,0,unknown,1
28568,48,blue-collar,married,primary,no,104,no,no,cellular,8,aug,982,4,-1,0,unknown,1
28569,34,services,married,secondary,no,1337,no,no,unknown,17,dec,330,2,127,3,failure,0
28570,90,services,divorced,secondary,yes,1117,no,no,cellular,2,jun,417,1,-1,0,unknown,0
28571,55,blue-collar,married,primary,no,512,no,yes,cellular,5,aug,1025,2,-1,0,unknown,0
28572,64,management,single,tertiary,no,4985,yes,no,cellular,28,aug,1110,2,-1,0,unknown,1
28573,43,blue-collar,married,secondary,no,-6247,no,no,cellular,2,jun,169,1,-1,0,unknown,0
28574,35,technician,married,secondary,no,1577,yes,yes,cellular,17,aug,1472,1,273,1,failure,1
28575,43,management,married,tertiary,no,31060,no,no,cellular,14,jul,923,3,-1,0,unknown,0
28576,36,management,married,unknown,no,-35,yes,yes,unknown,21,oct,1017,2,-1,0,unknown,1
28577,27,management,married,tertiary,no,5990,yes,no,cellular,6,may,396,1,-1,0,unknown,0
28578,37,services,divorced,secondary,no,652,no,no,cellular,25,jul,956,2,-1,0,unknown,1
28579,34,technician,single,secondary,no,354,no,no,cellular,25,aug,990,3,-1,0,unknown,1
28580,29,self-employed,married,secondary,no,123,no,yes,cellular,6,oct,247,1,184,3,unknown,0
28581,26,blue-collar,single,secondary,no,26,yes,no,cellular,15,may,339,1,-1,0,unknown,0
28582,30,management,married,tertiary,no,692,yes,yes,cellular,21,jul,1391,4,-1,0,unknown,1
28583,27,admin.,single,secondary,no,276,yes,no,unknown,19,may,889,2,-1,0,unknown,1
28584,35,blue-collar,married,primary,no,77,yes,no,unknown,26,may,1141,3,141,0,unknown,1
28585,30,technician,married,secondary,no,289,yes,no,cellular,14,aug,685,4,-1,0,unknown,0
28586,34,admin.,single,secondary,no,391,yes,no,cellular,9,may,1039,2,-1,0,unknown,1
28587,28,self-employed,single,tertiary,no,37031,no,no,cellular,16,nov,449,2,33,4,other,0
28588,36,entrepreneur,divorced,tertiary,no,3407,no,no,unknown,9,jun,129,4,85,4,success,0
28589,72,student,single,secondary,no,314,no,no,cellular,30,jul,465,1,-1,0,unknown,0
28590,26,blue-collar,single,secondary,no,153,yes,no,unknown,8,may,1231,1,-1,0,unknown,1
28591,35,services,married,secondary,no,1385,yes,no,cellular,29,jan,1257,1,-1,0,unknown,1
28592,27,entrepreneur,married,tertiary,no,1991,no,no,cellular,7,sep,510,1,279,0,unknown,1
28593,34,management,single,primary,no,6766,no,no,cellular,28,aug,918,5,-1,0,unknown,1
28594,52,retired,married,unknown,no,43140,no,no,unknown,11,jun,281,1,-1,0,unknown,0
28595,31,unemployed,married,unknown,no,330,no,no,cellular,13,jan,260,1,194,2,failure,0
28596,32,technician,married,secondary,no,560,no,no,cellular,2,aug,346,4,-1,0,unknown,0
28597,47,entrepreneur,married,secondary,no,137,no,no,unknown,12,jun,1042,1,-1,0,unknown,1
