,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit
1099,2,12,critical account/other credits elsewhere,others,1995,... <  100 DM,1,0,male : married/widowed,none,3,real estate,27,none,rent,1,skilled employee/official,0 to 2,no,no,0
1100,2,72,no credits taken/all credits paid back duly,car (used),2186,... >= 1000 DM,1,3,female : non-single or male : single,none,0,real estate,33,bank,for free,>= 6,unskilled - resident,0 to 2,no,no,0
1101,0,45,all credits at this bank paid back duly,repairs,1927,... <  100 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1102,1,42,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,2,1,female : single,none,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1103,1,72,all credits at this bank paid back duly,car (new),6187,unknown/no savings account,3,3,female : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,0
1104,2,18,delay in paying off in the past,car (used),3244,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,33,bank,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1105,1,21,critical account/other credits elsewhere,others,860,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,39,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
1106,2,5,all credits at this bank paid back duly,retraining,15672,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
1107,1,24,critical account/other credits elsewhere,others,1322,... <  100 DM,3,2,male : married/widowed,none,1,building soc. savings agr./life insurance,23,bank,rent,1,skilled employee/official,0 to 2,no,no,0
1108,2,18,critical account/other credits elsewhere,others,1820,unknown/no savings account,2,2,female : single,none,2,car or other,30,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1109,3,18,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,4,1,female : non-single or male : single,none,2,unknown / no property,23,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1110,3,12,all credits at this bank paid back duly,others,1495,unknown/no savings account,4,0,male : married/widowed,guarantor,3,unknown / no property,38,bank,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1111,1,20,critical account/other credits elsewhere,others,783,... >= 1000 DM,2,0,male : married/widowed,guarantor,1,unknown / no property,26,stores,rent,1,unskilled - resident,3 or more,no,no,0
1112,2,60,no credits taken/all credits paid back duly,others,6527,unknown/no savings account,2,0,male : married/widowed,none,0,real estate,34,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,0
1113,1,4,all credits at this bank paid back duly,car (new),6143,unknown/no savings account,4,0,female : non-single or male : single,none,0,real estate,58,stores,own,3-Feb,unskilled - resident,3 or more,no,no,0
1114,2,48,no credits taken/all credits paid back duly,others,766,... >= 1000 DM,0,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
1115,1,24,critical account/other credits elsewhere,car (used),3021,unknown/no savings account,2,2,male : divorced/separated,none,2,unknown / no property,24,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1116,0,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,21,none,for free,1,unskilled - resident,0 to 2,no,no,1
